keyframe_id,collection_id,video_id,frame_number,timestamp_ms,image_path,video_path
L26_V298_000018,L26,L26_V298,469,18760,keyframes/L26_V298/018.jpg,
L26_V298_000019,L26,L26_V298,512,20480,keyframes/L26_V298/019.jpg,
L26_V298_000020,L26,L26_V298,528,21120,keyframes/L26_V298/020.jpg,
L26_V298_000021,L26,L26_V298,578,23120,keyframes/L26_V298/021.jpg,
L26_V298_000022,L26,L26_V298,627,25080,keyframes/L26_V298/022.jpg,
L26_V298_000023,L26,L26_V298,640,25600,keyframes/L26_V298/023.jpg,
L26_V298_000024,L26,L26_V298,694,27760,keyframes/L26_V298/024.jpg,
L26_V298_000025,L26,L26_V298,719,28760,keyframes/L26_V298/025.jpg,
L26_V298_000026,L26,L26_V298,758,30320,keyframes/L26_V298/026.jpg,
L26_V298_000027,L26,L26_V298,768,30720,keyframes/L26_V298/027.jpg,
L26_V298_000028,L26,L26_V298,814,32560,keyframes/L26_V298/028.jpg,
L26_V298_000029,L26,L26_V298,896,35840,keyframes/L26_V298/029.jpg,
L26_V298_000030,L26,L26_V298,897,35880,keyframes/L26_V298/030.jpg,
L26_V298_000031,L26,L26_V298,930,37200,keyframes/L26_V298/031.jpg,
L26_V298_000032,L26,L26_V298,980,39200,keyframes/L26_V298/032.jpg,
L26_V298_000033,L26,L26_V298,1024,40960,keyframes/L26_V298/033.jpg,
L26_V298_000034,L26,L26_V298,1063,42520,keyframes/L26_V298/034.jpg,
L26_V298_000035,L26,L26_V298,1152,46080,keyframes/L26_V298/035.jpg,
L26_V298_000036,L26,L26_V298,1280,51200,keyframes/L26_V298/036.jpg,
L26_V298_000037,L26,L26_V298,1287,51480,keyframes/L26_V298/037.jpg,
L26_V298_000038,L26,L26_V298,1408,56320,keyframes/L26_V298/038.jpg,
L26_V298_000039,L26,L26_V298,1461,58440,keyframes/L26_V298/039.jpg,
L26_V298_000040,L26,L26_V298,1536,61440,keyframes/L26_V298/040.jpg,
L26_V298_000041,L26,L26_V298,1664,66560,keyframes/L26_V298/041.jpg,
L26_V298_000042,L26,L26_V298,1762,70480,keyframes/L26_V298/042.jpg,
L26_V298_000043,L26,L26_V298,1792,71680,keyframes/L26_V298/043.jpg,
L26_V298_000044,L26,L26_V298,1828,73120,keyframes/L26_V298/044.jpg,
L26_V298_000045,L26,L26_V298,1894,75760,keyframes/L26_V298/045.jpg,
L26_V298_000046,L26,L26_V298,1920,76800,keyframes/L26_V298/046.jpg,
L26_V298_000047,L26,L26_V298,1930,77240,keyframes/L26_V298/047.jpg,
L26_V298_000048,L26,L26_V298,1971,78840,keyframes/L26_V298/048.jpg,
L26_V298_000049,L26,L26_V298,2039,81600,keyframes/L26_V298/049.jpg,
L26_V298_000050,L26,L26_V298,2048,81920,keyframes/L26_V298/050.jpg,
L26_V298_000051,L26,L26_V298,2070,82800,keyframes/L26_V298/051.jpg,
L26_V298_000052,L26,L26_V298,2151,86040,keyframes/L26_V298/052.jpg,
L26_V298_000053,L26,L26_V298,2176,87040,keyframes/L26_V298/053.jpg,
L26_V298_000054,L26,L26_V298,2189,87560,keyframes/L26_V298/054.jpg,
L26_V298_000055,L26,L26_V298,2218,88720,keyframes/L26_V298/055.jpg,
L26_V298_000056,L26,L26_V298,2258,90320,keyframes/L26_V298/056.jpg,
L26_V298_000057,L26,L26_V298,2304,92160,keyframes/L26_V298/057.jpg,
L26_V298_000058,L26,L26_V298,2322,92880,keyframes/L26_V298/058.jpg,
L26_V298_000059,L26,L26_V298,2362,94480,keyframes/L26_V298/059.jpg,
L26_V298_000060,L26,L26_V298,2432,97280,keyframes/L26_V298/060.jpg,
L26_V298_000061,L26,L26_V298,2560,102400,keyframes/L26_V298/061.jpg,
L26_V298_000062,L26,L26_V298,2564,102560,keyframes/L26_V298/062.jpg,
L26_V298_000063,L26,L26_V298,2612,104480,keyframes/L26_V298/063.jpg,
L26_V298_000064,L26,L26_V298,2688,107520,keyframes/L26_V298/064.jpg,
L26_V298_000065,L26,L26_V298,2738,109520,keyframes/L26_V298/065.jpg,
L26_V298_000066,L26,L26_V298,2816,112640,keyframes/L26_V298/066.jpg,
L26_V298_000067,L26,L26_V298,2836,113440,keyframes/L26_V298/067.jpg,
L26_V298_000068,L26,L26_V298,2878,115120,keyframes/L26_V298/068.jpg,
L26_V298_000069,L26,L26_V298,2917,116680,keyframes/L26_V298/069.jpg,
L26_V298_000070,L26,L26_V298,2944,117760,keyframes/L26_V298/070.jpg,
L26_V298_000071,L26,L26_V298,2973,118920,keyframes/L26_V298/071.jpg,
L26_V298_000072,L26,L26_V298,3004,120160,keyframes/L26_V298/072.jpg,
L26_V298_000073,L26,L26_V298,3072,122880,keyframes/L26_V298/073.jpg,
L26_V298_000074,L26,L26_V298,3111,124440,keyframes/L26_V298/074.jpg,
L26_V298_000075,L26,L26_V298,3164,126560,keyframes/L26_V298/075.jpg,
L26_V298_000076,L26,L26_V298,3200,128000,keyframes/L26_V298/076.jpg,
L26_V298_000077,L26,L26_V298,3234,129360,keyframes/L26_V298/077.jpg,
L26_V298_000078,L26,L26_V298,3304,132200,keyframes/L26_V298/078.jpg,
L26_V298_000079,L26,L26_V298,3328,133120,keyframes/L26_V298/079.jpg,
L26_V298_000080,L26,L26_V298,3331,133240,keyframes/L26_V298/080.jpg,
L26_V298_000081,L26,L26_V298,3375,135000,keyframes/L26_V298/081.jpg,
L26_V298_000082,L26,L26_V298,3446,137840,keyframes/L26_V298/082.jpg,
L26_V298_000083,L26,L26_V298,3456,138240,keyframes/L26_V298/083.jpg,
L26_V298_000084,L26,L26_V298,3495,139800,keyframes/L26_V298/084.jpg,
L26_V298_000085,L26,L26_V298,3554,142200,keyframes/L26_V298/085.jpg,
L26_V298_000086,L26,L26_V298,3584,143360,keyframes/L26_V298/086.jpg,
L26_V298_000087,L26,L26_V298,3597,143880,keyframes/L26_V298/087.jpg,
L26_V298_000088,L26,L26_V298,3711,148480,keyframes/L26_V298/088.jpg,
L26_V298_000089,L26,L26_V298,3749,149960,keyframes/L26_V298/089.jpg,
L26_V298_000090,L26,L26_V298,3790,151600,keyframes/L26_V298/090.jpg,
L26_V298_000091,L26,L26_V298,3832,153280,keyframes/L26_V298/091.jpg,
L26_V298_000092,L26,L26_V298,3840,153600,keyframes/L26_V298/092.jpg,
L26_V298_000093,L26,L26_V298,3899,155960,keyframes/L26_V298/093.jpg,
L26_V298_000094,L26,L26_V298,3958,158320,keyframes/L26_V298/094.jpg,
L26_V298_000095,L26,L26_V298,3968,158720,keyframes/L26_V298/095.jpg,
L26_V298_000096,L26,L26_V298,4025,161000,keyframes/L26_V298/096.jpg,
L26_V298_000097,L26,L26_V298,4058,162320,keyframes/L26_V298/097.jpg,
L26_V298_000098,L26,L26_V298,4096,163840,keyframes/L26_V298/098.jpg,
L26_V298_000099,L26,L26_V298,4182,167280,keyframes/L26_V298/099.jpg,
L26_V298_000100,L26,L26_V298,4221,168840,keyframes/L26_V298/100.jpg,
L26_V298_000101,L26,L26_V298,4224,168960,keyframes/L26_V298/101.jpg,
L26_V298_000102,L26,L26_V298,4314,172560,keyframes/L26_V298/102.jpg,
L26_V298_000103,L26,L26_V298,4352,174080,keyframes/L26_V298/103.jpg,
L26_V298_000104,L26,L26_V298,4355,174200,keyframes/L26_V298/104.jpg,
L26_V298_000105,L26,L26_V298,4426,177040,keyframes/L26_V298/105.jpg,
L26_V298_000106,L26,L26_V298,4455,178200,keyframes/L26_V298/106.jpg,
L26_V298_000107,L26,L26_V298,4480,179200,keyframes/L26_V298/107.jpg,
L26_V298_000108,L26,L26_V298,4534,181360,keyframes/L26_V298/108.jpg,
L26_V298_000109,L26,L26_V298,4553,182120,keyframes/L26_V298/109.jpg,
L26_V298_000110,L26,L26_V298,4584,183360,keyframes/L26_V298/110.jpg,
L26_V298_000111,L26,L26_V298,4608,184320,keyframes/L26_V298/111.jpg,
L26_V298_000112,L26,L26_V298,4623,184920,keyframes/L26_V298/112.jpg,
L26_V298_000113,L26,L26_V298,4709,188360,keyframes/L26_V298/113.jpg,
L26_V298_000114,L26,L26_V298,4736,189440,keyframes/L26_V298/114.jpg,
L26_V298_000115,L26,L26_V298,4782,191280,keyframes/L26_V298/115.jpg,
L26_V298_000116,L26,L26_V298,4845,193800,keyframes/L26_V298/116.jpg,
L26_V298_000117,L26,L26_V298,4864,194560,keyframes/L26_V298/117.jpg,
L26_V298_000118,L26,L26_V298,4931,197240,keyframes/L26_V298/118.jpg,
L26_V298_000119,L26,L26_V298,4989,199560,keyframes/L26_V298/119.jpg,
L26_V298_000120,L26,L26_V298,4992,199680,keyframes/L26_V298/120.jpg,
L26_V298_000121,L26,L26_V298,5085,203400,keyframes/L26_V298/121.jpg,
L26_V298_000122,L26,L26_V298,5120,204800,keyframes/L26_V298/122.jpg,
L26_V298_000123,L26,L26_V298,5159,206360,keyframes/L26_V298/123.jpg,
L26_V298_000124,L26,L26_V298,5248,209920,keyframes/L26_V298/124.jpg,
L26_V298_000125,L26,L26_V298,5376,215040,keyframes/L26_V298/125.jpg,
L26_V298_000126,L26,L26_V298,5389,215560,keyframes/L26_V298/126.jpg,
L26_V298_000127,L26,L26_V298,5455,218200,keyframes/L26_V298/127.jpg,
L26_V298_000128,L26,L26_V298,5504,220160,keyframes/L26_V298/128.jpg,
L26_V298_000129,L26,L26_V298,5517,220680,keyframes/L26_V298/129.jpg,
L26_V298_000130,L26,L26_V298,5632,225280,keyframes/L26_V298/130.jpg,
L26_V298_000131,L26,L26_V298,5670,226800,keyframes/L26_V298/131.jpg,
L26_V298_000132,L26,L26_V298,5760,230400,keyframes/L26_V298/132.jpg,
L26_V298_000133,L26,L26_V298,5814,232560,keyframes/L26_V298/133.jpg,
L26_V298_000134,L26,L26_V298,5864,234560,keyframes/L26_V298/134.jpg,
L26_V298_000135,L26,L26_V298,5888,235520,keyframes/L26_V298/135.jpg,
L26_V298_000136,L26,L26_V298,5897,235880,keyframes/L26_V298/136.jpg,
L26_V298_000137,L26,L26_V298,5936,237440,keyframes/L26_V298/137.jpg,
L26_V298_000138,L26,L26_V298,5991,239640,keyframes/L26_V298/138.jpg,
L26_V298_000139,L26,L26_V298,6016,240640,keyframes/L26_V298/139.jpg,
L26_V298_000140,L26,L26_V298,6085,243400,keyframes/L26_V298/140.jpg,
L26_V298_000141,L26,L26_V298,6144,245760,keyframes/L26_V298/141.jpg,
L26_V298_000142,L26,L26_V298,6179,247160,keyframes/L26_V298/142.jpg,
L26_V298_000143,L26,L26_V298,6272,250880,keyframes/L26_V298/143.jpg,
L26_V298_000144,L26,L26_V298,6310,252400,keyframes/L26_V298/144.jpg,
L26_V298_000145,L26,L26_V298,6371,254840,keyframes/L26_V298/145.jpg,
L26_V298_000146,L26,L26_V298,6400,256000,keyframes/L26_V298/146.jpg,
L26_V298_000147,L26,L26_V298,6428,257120,keyframes/L26_V298/147.jpg,
L26_V298_000148,L26,L26_V298,6462,258480,keyframes/L26_V298/148.jpg,
L26_V298_000149,L26,L26_V298,6528,261120,keyframes/L26_V298/149.jpg,
L26_V298_000150,L26,L26_V298,6572,262880,keyframes/L26_V298/150.jpg,
L26_V298_000151,L26,L26_V298,6623,264920,keyframes/L26_V298/151.jpg,
L26_V298_000152,L26,L26_V298,6656,266240,keyframes/L26_V298/152.jpg,
L26_V298_000153,L26,L26_V298,6718,268720,keyframes/L26_V298/153.jpg,
L26_V298_000154,L26,L26_V298,6784,271360,keyframes/L26_V298/154.jpg,
L26_V298_000155,L26,L26_V298,6795,271800,keyframes/L26_V298/155.jpg,
L26_V298_000156,L26,L26_V298,6912,276480,keyframes/L26_V298/156.jpg,
L26_V298_000157,L26,L26_V298,6936,277440,keyframes/L26_V298/157.jpg,
L26_V298_000158,L26,L26_V298,7040,281600,keyframes/L26_V298/158.jpg,
L26_V298_000159,L26,L26_V298,7063,282520,keyframes/L26_V298/159.jpg,
L26_V298_000160,L26,L26_V298,7168,286720,keyframes/L26_V298/160.jpg,
L26_V298_000161,L26,L26_V298,7193,287720,keyframes/L26_V298/161.jpg,
L26_V298_000162,L26,L26_V298,7252,290080,keyframes/L26_V298/162.jpg,
L26_V298_000163,L26,L26_V298,7295,291840,keyframes/L26_V298/163.jpg,
L26_V298_000164,L26,L26_V298,7373,294960,keyframes/L26_V298/164.jpg,
L26_V298_000165,L26,L26_V298,7423,296960,keyframes/L26_V298/165.jpg,
L26_V298_000166,L26,L26_V298,7552,302080,keyframes/L26_V298/166.jpg,
L26_V299_000001,L26,L26_V299,0,0,keyframes/L26_V299/001.jpg,
L26_V299_000002,L26,L26_V299,21,840,keyframes/L26_V299/002.jpg,
L26_V299_000003,L26,L26_V299,32,1280,keyframes/L26_V299/003.jpg,
L26_V299_000004,L26,L26_V299,33,1320,keyframes/L26_V299/004.jpg,
L26_V299_000005,L26,L26_V299,78,3120,keyframes/L26_V299/005.jpg,
L26_V299_000006,L26,L26_V299,83,3320,keyframes/L26_V299/006.jpg,
L26_V299_000007,L26,L26_V299,88,3520,keyframes/L26_V299/007.jpg,
L26_V299_000008,L26,L26_V299,128,5120,keyframes/L26_V299/008.jpg,
L26_V299_000009,L26,L26_V299,165,6600,keyframes/L26_V299/009.jpg,
L26_V299_000010,L26,L26_V299,166,6640,keyframes/L26_V299/010.jpg,
L26_V299_000011,L26,L26_V299,224,8960,keyframes/L26_V299/011.jpg,
L26_V299_000012,L26,L26_V299,256,10240,keyframes/L26_V299/012.jpg,
L26_V299_000013,L26,L26_V299,300,12000,keyframes/L26_V299/013.jpg,
L26_V299_000014,L26,L26_V299,364,14560,keyframes/L26_V299/014.jpg,
L26_V299_000015,L26,L26_V299,384,15360,keyframes/L26_V299/015.jpg,
L26_V299_000016,L26,L26_V299,512,20480,keyframes/L26_V299/016.jpg,
L26_V299_000017,L26,L26_V299,538,21520,keyframes/L26_V299/017.jpg,
L26_V299_000018,L26,L26_V299,580,23200,keyframes/L26_V299/018.jpg,
L26_V299_000019,L26,L26_V299,640,25600,keyframes/L26_V299/019.jpg,
L26_V299_000020,L26,L26_V299,646,25840,keyframes/L26_V299/020.jpg,
L26_V299_000021,L26,L26_V299,692,27680,keyframes/L26_V299/021.jpg,
L26_V299_000022,L26,L26_V299,756,30240,keyframes/L26_V299/022.jpg,
L26_V299_000023,L26,L26_V299,768,30720,keyframes/L26_V299/023.jpg,
L26_V299_000024,L26,L26_V299,809,32360,keyframes/L26_V299/024.jpg,
L26_V299_000025,L26,L26_V299,896,35840,keyframes/L26_V299/025.jpg,
L26_V299_000026,L26,L26_V299,968,38720,keyframes/L26_V299/026.jpg,
L26_V299_000027,L26,L26_V299,1024,40960,keyframes/L26_V299/027.jpg,
L26_V299_000028,L26,L26_V299,1040,41600,keyframes/L26_V299/028.jpg,
L26_V299_000029,L26,L26_V299,1101,44040,keyframes/L26_V299/029.jpg,
L26_V299_000030,L26,L26_V299,1152,46080,keyframes/L26_V299/030.jpg,
L26_V299_000031,L26,L26_V299,1244,49760,keyframes/L26_V299/031.jpg,
L26_V299_000032,L26,L26_V299,1280,51200,keyframes/L26_V299/032.jpg,
L26_V299_000033,L26,L26_V299,1408,56320,keyframes/L26_V299/033.jpg,
L26_V299_000034,L26,L26_V299,1468,58720,keyframes/L26_V299/034.jpg,
L26_V299_000035,L26,L26_V299,1536,61440,keyframes/L26_V299/035.jpg,
L26_V299_000036,L26,L26_V299,1643,65720,keyframes/L26_V299/036.jpg,
L26_V299_000037,L26,L26_V299,1664,66560,keyframes/L26_V299/037.jpg,
L26_V299_000038,L26,L26_V299,1792,71680,keyframes/L26_V299/038.jpg,
L26_V299_000039,L26,L26_V299,1817,72680,keyframes/L26_V299/039.jpg,
L26_V299_000040,L26,L26_V299,1920,76800,keyframes/L26_V299/040.jpg,
L26_V299_000041,L26,L26_V299,2020,80800,keyframes/L26_V299/041.jpg,
L26_V299_000042,L26,L26_V299,2048,81920,keyframes/L26_V299/042.jpg,
L26_V299_000043,L26,L26_V299,2151,86040,keyframes/L26_V299/043.jpg,
L26_V299_000044,L26,L26_V299,2176,87040,keyframes/L26_V299/044.jpg,
L26_V299_000045,L26,L26_V299,2190,87600,keyframes/L26_V299/045.jpg,
L26_V299_000046,L26,L26_V299,2244,89760,keyframes/L26_V299/046.jpg,
L26_V299_000047,L26,L26_V299,2283,91320,keyframes/L26_V299/047.jpg,
L26_V299_000048,L26,L26_V299,2304,92160,keyframes/L26_V299/048.jpg,
L26_V299_000049,L26,L26_V299,2423,96920,keyframes/L26_V299/049.jpg,
L26_V299_000050,L26,L26_V299,2432,97280,keyframes/L26_V299/050.jpg,
L26_V299_000051,L26,L26_V299,2506,100240,keyframes/L26_V299/051.jpg,
L26_V299_000052,L26,L26_V299,2560,102400,keyframes/L26_V299/052.jpg,
L26_V299_000053,L26,L26_V299,2614,104560,keyframes/L26_V299/053.jpg,
L26_V299_000054,L26,L26_V299,2667,106680,keyframes/L26_V299/054.jpg,
L26_V299_000055,L26,L26_V299,2688,107520,keyframes/L26_V299/055.jpg,
L26_V299_000056,L26,L26_V299,2749,109960,keyframes/L26_V299/056.jpg,
L26_V299_000057,L26,L26_V299,2793,111720,keyframes/L26_V299/057.jpg,
L26_V299_000058,L26,L26_V299,2816,112640,keyframes/L26_V299/058.jpg,
L26_V299_000059,L26,L26_V299,2837,113480,keyframes/L26_V299/059.jpg,
L26_V299_000060,L26,L26_V299,2902,116080,keyframes/L26_V299/060.jpg,
L26_V299_000061,L26,L26_V299,2932,117280,keyframes/L26_V299/061.jpg,
L26_V299_000062,L26,L26_V299,2944,117760,keyframes/L26_V299/062.jpg,
L26_V299_000063,L26,L26_V299,2987,119480,keyframes/L26_V299/063.jpg,
L26_V299_000064,L26,L26_V299,3072,122880,keyframes/L26_V299/064.jpg,
L26_V299_000065,L26,L26_V299,3123,124920,keyframes/L26_V299/065.jpg,
L26_V299_000066,L26,L26_V299,3171,126840,keyframes/L26_V299/066.jpg,
L26_V299_000067,L26,L26_V299,3200,128000,keyframes/L26_V299/067.jpg,
L26_V299_000068,L26,L26_V299,3252,130080,keyframes/L26_V299/068.jpg,
L26_V299_000069,L26,L26_V299,3308,132320,keyframes/L26_V299/069.jpg,
L26_V299_000070,L26,L26_V299,3328,133120,keyframes/L26_V299/070.jpg,
L26_V299_000071,L26,L26_V299,3443,137720,keyframes/L26_V299/071.jpg,
L26_V299_000072,L26,L26_V299,3456,138240,keyframes/L26_V299/072.jpg,
L26_V299_000073,L26,L26_V299,3558,142320,keyframes/L26_V299/073.jpg,
L26_V299_000074,L26,L26_V299,3584,143360,keyframes/L26_V299/074.jpg,
L26_V299_000075,L26,L26_V299,3620,144800,keyframes/L26_V299/075.jpg,
L26_V299_000076,L26,L26_V299,3665,146640,keyframes/L26_V299/076.jpg,
L26_V299_000077,L26,L26_V299,3703,148120,keyframes/L26_V299/077.jpg,
L26_V299_000078,L26,L26_V299,3711,148480,keyframes/L26_V299/078.jpg,
L26_V299_000079,L26,L26_V299,3765,150640,keyframes/L26_V299/079.jpg,
L26_V299_000080,L26,L26_V299,3794,151760,keyframes/L26_V299/080.jpg,
L26_V299_000081,L26,L26_V299,3834,153360,keyframes/L26_V299/081.jpg,
L26_V299_000082,L26,L26_V299,3840,153600,keyframes/L26_V299/082.jpg,
L26_V299_000083,L26,L26_V299,3878,155120,keyframes/L26_V299/083.jpg,
L26_V299_000084,L26,L26_V299,3934,157360,keyframes/L26_V299/084.jpg,
L26_V299_000085,L26,L26_V299,3968,158720,keyframes/L26_V299/085.jpg,
L26_V299_000086,L26,L26_V299,4007,160280,keyframes/L26_V299/086.jpg,
L26_V299_000087,L26,L26_V299,4088,163520,keyframes/L26_V299/087.jpg,
L26_V299_000088,L26,L26_V299,4096,163840,keyframes/L26_V299/088.jpg,
L26_V299_000089,L26,L26_V299,4167,166680,keyframes/L26_V299/089.jpg,
L26_V299_000090,L26,L26_V299,4224,168960,keyframes/L26_V299/090.jpg,
L26_V299_000091,L26,L26_V299,4267,170680,keyframes/L26_V299/091.jpg,
L26_V299_000092,L26,L26_V299,4352,174080,keyframes/L26_V299/092.jpg,
L26_V299_000093,L26,L26_V299,4370,174800,keyframes/L26_V299/093.jpg,
L26_V299_000094,L26,L26_V299,4446,177840,keyframes/L26_V299/094.jpg,
L26_V299_000095,L26,L26_V299,4480,179200,keyframes/L26_V299/095.jpg,
L26_V299_000096,L26,L26_V299,4501,180040,keyframes/L26_V299/096.jpg,
L26_V299_000097,L26,L26_V299,4574,182960,keyframes/L26_V299/097.jpg,
L26_V299_000098,L26,L26_V299,4608,184320,keyframes/L26_V299/098.jpg,
L26_V299_000099,L26,L26_V299,4672,186880,keyframes/L26_V299/099.jpg,
L26_V299_000100,L26,L26_V299,4723,188920,keyframes/L26_V299/100.jpg,
L26_V299_000101,L26,L26_V299,4736,189440,keyframes/L26_V299/101.jpg,
L26_V299_000102,L26,L26_V299,4825,193000,keyframes/L26_V299/102.jpg,
L26_V299_000103,L26,L26_V299,4864,194560,keyframes/L26_V299/103.jpg,
L26_V299_000104,L26,L26_V299,4881,195240,keyframes/L26_V299/104.jpg,
L26_V299_000105,L26,L26_V299,4936,197440,keyframes/L26_V299/105.jpg,
L26_V299_000106,L26,L26_V299,4992,199680,keyframes/L26_V299/106.jpg,
L26_V299_000107,L26,L26_V299,4996,199840,keyframes/L26_V299/107.jpg,
L26_V299_000108,L26,L26_V299,5033,201320,keyframes/L26_V299/108.jpg,
L26_V299_000109,L26,L26_V299,5061,202440,keyframes/L26_V299/109.jpg,
L26_V299_000110,L26,L26_V299,5108,204320,keyframes/L26_V299/110.jpg,
L26_V299_000111,L26,L26_V299,5120,204800,keyframes/L26_V299/111.jpg,
L26_V299_000112,L26,L26_V299,5185,207400,keyframes/L26_V299/112.jpg,
L26_V299_000113,L26,L26_V299,5248,209920,keyframes/L26_V299/113.jpg,
L26_V299_000114,L26,L26_V299,5253,210120,keyframes/L26_V299/114.jpg,
L26_V299_000115,L26,L26_V299,5376,215040,keyframes/L26_V299/115.jpg,
L26_V299_000116,L26,L26_V299,5394,215760,keyframes/L26_V299/116.jpg,
L26_V299_000117,L26,L26_V299,5480,219200,keyframes/L26_V299/117.jpg,
L26_V299_000118,L26,L26_V299,5504,220160,keyframes/L26_V299/118.jpg,
L26_V299_000119,L26,L26_V299,5566,222640,keyframes/L26_V299/119.jpg,
L26_V299_000120,L26,L26_V299,5600,224000,keyframes/L26_V299/120.jpg,
L26_V299_000121,L26,L26_V299,5632,225280,keyframes/L26_V299/121.jpg,
L26_V299_000122,L26,L26_V299,5674,226960,keyframes/L26_V299/122.jpg,
L26_V299_000123,L26,L26_V299,5738,229520,keyframes/L26_V299/123.jpg,
L26_V299_000124,L26,L26_V299,5760,230400,keyframes/L26_V299/124.jpg,
L26_V299_000125,L26,L26_V299,5855,234200,keyframes/L26_V299/125.jpg,
L26_V299_000126,L26,L26_V299,5888,235520,keyframes/L26_V299/126.jpg,
L26_V299_000127,L26,L26_V299,5902,236080,keyframes/L26_V299/127.jpg,
L26_V299_000128,L26,L26_V299,5962,238480,keyframes/L26_V299/128.jpg,
L26_V299_000129,L26,L26_V299,6016,240640,keyframes/L26_V299/129.jpg,
L26_V299_000130,L26,L26_V299,6082,243280,keyframes/L26_V299/130.jpg,
L26_V299_000131,L26,L26_V299,6144,245760,keyframes/L26_V299/131.jpg,
L26_V299_000132,L26,L26_V299,6151,246040,keyframes/L26_V299/132.jpg,
L26_V299_000133,L26,L26_V299,6181,247240,keyframes/L26_V299/133.jpg,
L26_V299_000134,L26,L26_V299,6211,248440,keyframes/L26_V299/134.jpg,
L26_V299_000135,L26,L26_V299,6261,250440,keyframes/L26_V299/135.jpg,
L26_V299_000136,L26,L26_V299,6272,250880,keyframes/L26_V299/136.jpg,
L26_V299_000137,L26,L26_V299,6316,252640,keyframes/L26_V299/137.jpg,
L26_V299_000138,L26,L26_V299,6400,256000,keyframes/L26_V299/138.jpg,
L26_V299_000139,L26,L26_V299,6402,256080,keyframes/L26_V299/139.jpg,
L26_V299_000140,L26,L26_V299,6425,257000,keyframes/L26_V299/140.jpg,
L26_V299_000141,L26,L26_V299,6470,258840,keyframes/L26_V299/141.jpg,
L26_V299_000142,L26,L26_V299,6528,261120,keyframes/L26_V299/142.jpg,
L26_V299_000143,L26,L26_V299,6537,261480,keyframes/L26_V299/143.jpg,
L26_V299_000144,L26,L26_V299,6602,264080,keyframes/L26_V299/144.jpg,
L26_V299_000145,L26,L26_V299,6656,266240,keyframes/L26_V299/145.jpg,
L26_V299_000146,L26,L26_V299,6659,266400,keyframes/L26_V299/146.jpg,
L26_V299_000147,L26,L26_V299,6770,270840,keyframes/L26_V299/147.jpg,
L26_V299_000148,L26,L26_V299,6784,271360,keyframes/L26_V299/148.jpg,
L26_V299_000149,L26,L26_V299,6912,276480,keyframes/L26_V299/149.jpg,
L26_V299_000150,L26,L26_V299,6919,276760,keyframes/L26_V299/150.jpg,
L26_V299_000151,L26,L26_V299,7040,281600,keyframes/L26_V299/151.jpg,
L26_V299_000152,L26,L26_V299,7168,286720,keyframes/L26_V299/152.jpg,
L26_V299_000153,L26,L26_V299,7295,291840,keyframes/L26_V299/153.jpg,
L26_V299_000154,L26,L26_V299,7363,294520,keyframes/L26_V299/154.jpg,
L26_V299_000155,L26,L26_V299,7423,296960,keyframes/L26_V299/155.jpg,
L26_V299_000156,L26,L26_V299,7552,302080,keyframes/L26_V299/156.jpg,
L26_V300_000001,L26,L26_V300,0,0,keyframes/L26_V300/001.jpg,
L26_V300_000002,L26,L26_V300,21,840,keyframes/L26_V300/002.jpg,
L26_V300_000003,L26,L26_V300,33,1320,keyframes/L26_V300/003.jpg,
L26_V300_000004,L26,L26_V300,78,3120,keyframes/L26_V300/004.jpg,
L26_V300_000005,L26,L26_V300,83,3320,keyframes/L26_V300/005.jpg,
L26_V300_000006,L26,L26_V300,88,3520,keyframes/L26_V300/006.jpg,
L26_V300_000007,L26,L26_V300,128,5120,keyframes/L26_V300/007.jpg,
L26_V300_000008,L26,L26_V300,165,6600,keyframes/L26_V300/008.jpg,
L26_V300_000009,L26,L26_V300,166,6640,keyframes/L26_V300/009.jpg,
L26_V300_000010,L26,L26_V300,224,8960,keyframes/L26_V300/010.jpg,
L26_V300_000011,L26,L26_V300,256,10240,keyframes/L26_V300/011.jpg,
L26_V300_000012,L26,L26_V300,300,12000,keyframes/L26_V300/012.jpg,
L26_V300_000013,L26,L26_V300,370,14800,keyframes/L26_V300/013.jpg,
L26_V300_000014,L26,L26_V300,384,15360,keyframes/L26_V300/014.jpg,
L26_V300_000015,L26,L26_V300,416,16640,keyframes/L26_V300/015.jpg,
L26_V300_000016,L26,L26_V300,436,17440,keyframes/L26_V300/016.jpg,
L26_V300_000017,L26,L26_V300,484,19360,keyframes/L26_V300/017.jpg,
L26_V300_000018,L26,L26_V300,503,20120,keyframes/L26_V300/018.jpg,
L26_V300_000019,L26,L26_V300,512,20480,keyframes/L26_V300/019.jpg,
L26_V300_000020,L26,L26_V300,565,22600,keyframes/L26_V300/020.jpg,
L26_V300_000021,L26,L26_V300,619,24760,keyframes/L26_V300/021.jpg,
L26_V300_000022,L26,L26_V300,640,25600,keyframes/L26_V300/022.jpg,
L26_V300_000023,L26,L26_V300,678,27120,keyframes/L26_V300/023.jpg,
L26_V300_000024,L26,L26_V300,727,29080,keyframes/L26_V300/024.jpg,
L26_V300_000025,L26,L26_V300,768,30720,keyframes/L26_V300/025.jpg,
L26_V300_000026,L26,L26_V300,834,33360,keyframes/L26_V300/026.jpg,
L26_V300_000027,L26,L26_V300,889,35560,keyframes/L26_V300/027.jpg,
L26_V300_000028,L26,L26_V300,896,35840,keyframes/L26_V300/028.jpg,
L26_V300_000029,L26,L26_V300,952,38120,keyframes/L26_V300/029.jpg,
